Group,Marker Icon,Marker Color,Icon Color,Custom Size,Name,Image,Description,Location,Latitude,Longitude
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=172M33Q2_LH-ARPKTjvfuQTUIkDK07qpu,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/172M33Q2_LH-ARPKTjvfuQTUIkDK07qpu/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4263516,-49.2716883
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=14BnckKKyMo2qOkfZMQrRv_TtcfqKtwUv,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/14BnckKKyMo2qOkfZMQrRv_TtcfqKtwUv/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4264663,-49.2736075
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=10oKNlLgUURqZ3NHB22ANqS5UYsCml-wm,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/10oKNlLgUURqZ3NHB22ANqS5UYsCml-wm/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425683600000003,-49.272541
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1GMcouPIYtXJOC6uPQqGbCp3g_GaOm42H,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1GMcouPIYtXJOC6uPQqGbCp3g_GaOm42H/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4254734,-49.274301799999996
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=180KD15FvZj5QIkyjX8VnoC5GtCcNRrl2,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/180KD15FvZj5QIkyjX8VnoC5GtCcNRrl2/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.427595,-49.274311
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1soJLuAej5rMxjpl3RrS71nQw5bd58pIU,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1soJLuAej5rMxjpl3RrS71nQw5bd58pIU/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.426588300000002,-49.2736576
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1st-ziVMKeWVeFIX6n__sVfGoruzG8Q7b,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1st-ziVMKeWVeFIX6n__sVfGoruzG8Q7b/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4254523,-49.2739024
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1stneLod5U8B2hNMplGaBRzyzEfbvC5Z0,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1stneLod5U8B2hNMplGaBRzyzEfbvC5Z0/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4281693,-49.2711677
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1su0ToseCIehbDOzLyD8rtX1C1kOFwLWg,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1su0ToseCIehbDOzLyD8rtX1C1kOFwLWg/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4281693,-49.2711677
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1swEpWM1mCe2oloKb1IVr0-xvcfgfI-Dr,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1swEpWM1mCe2oloKb1IVr0-xvcfgfI-Dr/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4284599,-49.271211199999996
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1swpkAW19SmQldTSSHdbHlcj1Xeou8gWK,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1swpkAW19SmQldTSSHdbHlcj1Xeou8gWK/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.42859,-49.2711348
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tLAo8cgg5ecazsv4kUTK_eymXdZxl8O-,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tLAo8cgg5ecazsv4kUTK_eymXdZxl8O-/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4287294,-49.271155
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tPcNJC9vEkFt4jufd3--C1o3gW9jvTRj,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tPcNJC9vEkFt4jufd3--C1o3gW9jvTRj/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.428850200000003,-49.2712271
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tTrXioKwx80RrpGOespVlFWLQ6R7thJK,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tTrXioKwx80RrpGOespVlFWLQ6R7thJK/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4288798,-49.271265
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tVEw3XTyjsnXiS_N9v490FK020eKmBnQ,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tVEw3XTyjsnXiS_N9v490FK020eKmBnQ/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4291722,-49.271259
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tfI9pPP9JSzsDLmxmviYcfYF_lCqth2b,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tfI9pPP9JSzsDLmxmviYcfYF_lCqth2b/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4291722,-49.271259
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tqvGmjTcPbSl1gs9oifSAgN6nN89YQgo,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tqvGmjTcPbSl1gs9oifSAgN6nN89YQgo/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4292644,-49.2713665
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tv88cNAwVt-dVyf0LRCLa_5okhknjiwg,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tv88cNAwVt-dVyf0LRCLa_5okhknjiwg/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4297909,-49.2706655
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tvdfHX-qBzSBKJhDSWEggq2b6OmudumU,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tvdfHX-qBzSBKJhDSWEggq2b6OmudumU/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4297429,-49.270530799999996
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tw52qomhxQ7K4Mzc4Q2ePkrZEZ5wXXZh,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tw52qomhxQ7K4Mzc4Q2ePkrZEZ5wXXZh/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.429818400000002,-49.2703454
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1txkIMVRRyl4Y9xs9rYcU0J7L8bFx7oek,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1txkIMVRRyl4Y9xs9rYcU0J7L8bFx7oek/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.429734800000002,-49.270343
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1txtdva8SCCmx3KwDkUYFCA7m4gOHkj0c,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1txtdva8SCCmx3KwDkUYFCA7m4gOHkj0c/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.429126800000002,-49.2700935
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1u-D6sgJFPb8BQSW4ck-1NxH456PWrsR7,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1u-D6sgJFPb8BQSW4ck-1NxH456PWrsR7/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.429126800000002,-49.2700935
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1u1KG6X6Sv8KKJj3fdWFOQSyNuqsMQzQR,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1u1KG6X6Sv8KKJj3fdWFOQSyNuqsMQzQR/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4291404,-49.2701181
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1u4izIcDSZtpmolficm57DNqv6f--QZ0a,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1u4izIcDSZtpmolficm57DNqv6f--QZ0a/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4291404,-49.2701181
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1uJPpT-MdS4Qt_XHrvUg9sg22Ho4VTEXm,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1uJPpT-MdS4Qt_XHrvUg9sg22Ho4VTEXm/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4284854,-49.2704101
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1uK2c4bhgU6IL9VwrRukxvUd-rBdi8vEy,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1uK2c4bhgU6IL9VwrRukxvUd-rBdi8vEy/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4285085,-49.2705872
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1uMg7fQbu_PcXnTgvys6ElOtpVLxbh5sh,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1uMg7fQbu_PcXnTgvys6ElOtpVLxbh5sh/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4285085,-49.2705872
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1uPEEjV4M9Dsfa6az6GpYIgT1LjM2OsHI,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1uPEEjV4M9Dsfa6az6GpYIgT1LjM2OsHI/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.428082500000002,-49.2710579
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1uZ1d-DOGuHs9dd2QyqAnxnDjcT2qNOdm,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1uZ1d-DOGuHs9dd2QyqAnxnDjcT2qNOdm/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.428082500000002,-49.2710579
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1u_hjQIkTxbozGu7RXE6JjfMc4n2KqgVT,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1u_hjQIkTxbozGu7RXE6JjfMc4n2KqgVT/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.428061800000002,-49.2710535
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1ugYajwFggWaenKjI-8gr7mJSYNH-4PpR,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1ugYajwFggWaenKjI-8gr7mJSYNH-4PpR/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4280261,-49.271040899999996
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1ugf1zOLVSpOTKxrZXZ2brsQO6-Q5zn91,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1ugf1zOLVSpOTKxrZXZ2brsQO6-Q5zn91/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4279598,-49.2710048
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1upKEde0PSBP1EMnXFkMADdnTfPx7p8pR,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1upKEde0PSBP1EMnXFkMADdnTfPx7p8pR/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.427941,-49.2709477
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1ux4RHm-xW7eeuaC6Zft2BBrf9KQH6L6x,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1ux4RHm-xW7eeuaC6Zft2BBrf9KQH6L6x/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.427958800000003,-49.270967399999996
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1v-ZQT-Vin8n8ENDjuURKdOGosDRr5kqW,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1v-ZQT-Vin8n8ENDjuURKdOGosDRr5kqW/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4279303,-49.2709617
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vBbxJ0kbEG-KWTvecoI2dpBBQ18u7Eht,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vBbxJ0kbEG-KWTvecoI2dpBBQ18u7Eht/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4279303,-49.2709617
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vFQsCirM5SSWQw-jOllY1B7OP7OeBryZ,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vFQsCirM5SSWQw-jOllY1B7OP7OeBryZ/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.427955400000002,-49.2710311
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vLuu3xr-tdXBmDmAEm-L39saUfb8hXfR,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vLuu3xr-tdXBmDmAEm-L39saUfb8hXfR/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4277461,-49.271386899999996
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vZAoZVkfz5BpUGi9ZhZPhORRF2eWJDkn,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vZAoZVkfz5BpUGi9ZhZPhORRF2eWJDkn/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.427718300000002,-49.2717212
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vbMZg3dqiAZCOTBM6bp3dcIW0Y0VLrRT,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vbMZg3dqiAZCOTBM6bp3dcIW0Y0VLrRT/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.427722300000003,-49.2717945
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vhRUFg9OZHJrtP_5Tk-5nXyo1qXisJdV,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vhRUFg9OZHJrtP_5Tk-5nXyo1qXisJdV/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.427722300000003,-49.2717945
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vjU8hSSc7thT4gxJMFVw8qYOyoOnbfsp,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vjU8hSSc7thT4gxJMFVw8qYOyoOnbfsp/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.426507,-49.2717989
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vrqM7Z6v5YWV5jBvKQJAVinJB4fDybZB,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vrqM7Z6v5YWV5jBvKQJAVinJB4fDybZB/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4267484,-49.2718365
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vsIYqti5L6q3C9mJZvLt4VE-HpWkNk1M,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vsIYqti5L6q3C9mJZvLt4VE-HpWkNk1M/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4267262,-49.2718655
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vsXloX1umJzxJ1im0oHGhEzTgDsxl9Jd,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vsXloX1umJzxJ1im0oHGhEzTgDsxl9Jd/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4267262,-49.2718655
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1vtEMU_79_j0Pc29IQ9sZlH6mrUB8olnF,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vtEMU_79_j0Pc29IQ9sZlH6mrUB8olnF/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.426982900000002,-49.2718308
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1w230Ctj-4eE_ZKcYV_GtKcW3yCkXFcl7,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1w230Ctj-4eE_ZKcYV_GtKcW3yCkXFcl7/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.426507,-49.2717989
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wB2wUoouk9zGeM6nV-vSnzFNhcMk0Owd,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wB2wUoouk9zGeM6nV-vSnzFNhcMk0Owd/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425660200000003,-49.2725934
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wCRqiEj_mQjBeFcgjnlCe4BOxE7lB24i,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wCRqiEj_mQjBeFcgjnlCe4BOxE7lB24i/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4256561,-49.2725413
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wMqQmXexwM28Nwfrs863vqcwWviOMtCI,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wMqQmXexwM28Nwfrs863vqcwWviOMtCI/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425670500000003,-49.2725627
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wTGyvKj4kb9pF1N80PVN1MS65t73TC2E,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wTGyvKj4kb9pF1N80PVN1MS65t73TC2E/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425670500000003,-49.2725627
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wWeGTQHmKtsU5G3k2JgyhzqcrEbZXMmJ,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wWeGTQHmKtsU5G3k2JgyhzqcrEbZXMmJ/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4256821,-49.272647299999996
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wYXoxd1Upm07r_1FpW9wfJ7jxjW4aO6d,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wYXoxd1Upm07r_1FpW9wfJ7jxjW4aO6d/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4255847,-49.2729031
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wYzMAH-MCTYGJwrbotW6g9QW4VdgsLdY,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wYzMAH-MCTYGJwrbotW6g9QW4VdgsLdY/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4255847,-49.2729031
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1waCdgNpDjv1o3Da90rCkhM4wPRK0rb7g,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1waCdgNpDjv1o3Da90rCkhM4wPRK0rb7g/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4255946,-49.2729959
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wb_v5DzgdW3fKvYmdKSKJDEEK_yailDR,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wb_v5DzgdW3fKvYmdKSKJDEEK_yailDR/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425594200000003,-49.2730035
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wcvsBin2zPYt1LTpmQXOoq4GQeGIGRZR,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wcvsBin2zPYt1LTpmQXOoq4GQeGIGRZR/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4254478,-49.2739057
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wiZ4W_FeOHGQ9AfCSW95kRrUtMv1TUD7,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wiZ4W_FeOHGQ9AfCSW95kRrUtMv1TUD7/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425441300000003,-49.2739292
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wtbwWbdlRJ-mnDRvsK776FRZALJqPgNC,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wtbwWbdlRJ-mnDRvsK776FRZALJqPgNC/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425437000000002,-49.2739148
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1wveaskFxo01c5WCmBGAjWgQn0_0EadD9,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1wveaskFxo01c5WCmBGAjWgQn0_0EadD9/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.425569,-49.2731265
000-INDEFINIDO,fa-exclamation,#808080,white,,>>INDEFINIDO<<,https://drive.google.com/uc?export=view&id=1tAUOssuSS3NkUJPh3_EZwBRCR_yqbdpq,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1tAUOssuSS3NkUJPh3_EZwBRCR_yqbdpq/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.428850200000003,-49.2712271
150-Estético,fa-palette,#808080,white,,ARTE,https://drive.google.com/uc?export=view&id=1vm_8OYHrrUy7ZEwIyNysBe_CvC7NX_9J,(*) INDEFINIDO,"<a href=""https://drive.google.com/file/d/1vm_8OYHrrUy7ZEwIyNysBe_CvC7NX_9J/view?usp=drivesdk"" target=""_blank"">Editar Imagem</a>",-25.4264736,-49.271611299999996
